game_pk,date,venue_name,temp_f,wind_mph,wind_deg,wind_out,is_dome
747139,2024-09-30,Truist Park,,,,False,False
746820,2024-09-29,Wrigley Field,,,,False,False
747061,2024-09-29,Truist Park,,,,False,False
746416,2024-09-29,Comerica Park,,,,False,False
747064,2024-09-30,Truist Park,,,,False,False
778548,2025-03-28,loanDepot park,,0.0,,False,True
778534,2025-03-29,Rate Field,,,,False,False
778559,2025-03-27,Daikin Park,,,,False,False
778543,2025-03-28,Chase Field,,0.0,,False,True
778530,2025-03-29,Daikin Park,,,,False,False
778518,2025-03-28,Daikin Park,,,,False,False
778531,2025-03-29,Globe Life Field,,0.0,,False,True
778554,2025-03-27,Rate Field,,,,False,False
778562,2025-03-27,loanDepot park,,0.0,,False,True
778552,2025-03-27,Chase Field,,0.0,,False,True
778553,2025-03-27,Globe Life Field,,0.0,,False,True
778556,2025-03-27,Rogers Centre,,0.0,,False,True
778539,2025-03-29,loanDepot park,,0.0,,False,True
778537,2025-03-29,George M. Steinbrenner Field,,,,False,False
778536,2025-03-29,Rogers Centre,,0.0,,False,True
778532,2025-03-29,Chase Field,,0.0,,False,True
778549,2025-03-28,Rogers Centre,,0.0,,False,True
778560,2025-03-28,George M. Steinbrenner Field,,,,False,False
778550,2025-03-28,Globe Life Field,,0.0,,False,True
778557,2025-03-27,Yankee Stadium,45.9,3.9,288.0,False,False
778538,2025-03-29,Yankee Stadium,57.7,9.9,56.0,False,False
778525,2025-03-30,Rogers Centre,,0.0,,False,True
778535,2025-03-29,Nationals Park,75.2,7.2,212.0,False,False
778524,2025-03-30,George M. Steinbrenner Field,,,,False,False
778519,2025-03-30,loanDepot park,,0.0,,False,True
778545,2025-03-27,Petco Park,59.0,3.8,284.0,True,False
778527,2025-03-30,Rate Field,,,,False,False
778541,2025-03-28,T-Mobile Park,49.8,10.7,192.0,False,False
778516,2025-03-30,Globe Life Field,,0.0,,False,True
778515,2025-03-30,Chase Field,,0.0,,False,True
778521,2025-03-29,T-Mobile Park,52.7,0.4,72.0,False,False
778529,2025-03-29,Kauffman Stadium,76.5,12.0,191.0,False,False
778506,2025-03-31,Rate Field,,,,False,False
778540,2025-03-29,Great American Ball Park,69.4,8.6,193.0,True,False
778542,2025-03-28,Petco Park,58.5,6.2,270.0,True,False
778547,2025-03-27,T-Mobile Park,52.7,5.1,227.0,False,False
778555,2025-03-27,Nationals Park,54.2,1.8,117.0,False,False
778509,2025-03-31,loanDepot park,,0.0,,False,True
778508,2025-03-31,George M. Steinbrenner Field,,,,False,False
778507,2025-03-31,Rogers Centre,,0.0,,False,True
778528,2025-03-29,Busch Stadium,67.5,9.7,149.0,False,False
778505,2025-03-31,Daikin Park,,,,False,False
778544,2025-03-28,Dodger Stadium,60.9,4.7,225.0,False,False
778551,2025-03-27,Busch Stadium,57.9,9.5,147.0,False,False
778501,2025-03-31,Sutter Health Park,,,,False,False
778520,2025-03-29,Petco Park,58.5,6.2,229.0,True,False
778561,2025-03-27,Great American Ball Park,56.2,5.6,201.0,True,False
778497,2025-04-01,loanDepot park,,0.0,,False,True
778493,2025-04-01,George M. Steinbrenner Field,,,,False,False
778533,2025-03-29,Dodger Stadium,59.3,5.3,235.0,False,False
778491,2025-04-01,Rogers Centre,,0.0,,False,True
778490,2025-04-01,Rate Field,,,,False,False
778558,2025-03-27,Kauffman Stadium,75.5,11.7,191.0,False,False
778546,2025-03-27,Dodger Stadium,58.1,5.1,247.0,False,False
778489,2025-04-01,Daikin Park,,,,False,False
778526,2025-03-30,Nationals Park,76.5,10.5,189.0,False,False
778522,2025-03-30,Great American Ball Park,64.0,10.2,214.0,True,False
778494,2025-04-01,Sutter Health Park,,,,False,False
778523,2025-03-30,Yankee Stadium,52.2,4.4,109.0,False,False
778510,2025-03-30,Kauffman Stadium,48.6,12.0,319.0,True,False
778479,2025-04-02,George M. Steinbrenner Field,,,,False,False
778513,2025-03-30,T-Mobile Park,56.8,4.8,85.0,False,False
778514,2025-03-30,Petco Park,60.0,4.8,270.0,True,False
778474,2025-04-02,Rate Field,,,,False,False
778478,2025-04-02,Rogers Centre,,0.0,,False,True
778471,2025-04-02,Sutter Health Park,,,,False,False
778504,2025-03-31,American Family Field,39.7,6.4,345.0,True,False
778512,2025-03-31,Oriole Park at Camden Yards,69.4,6.3,257.0,True,False
778475,2025-04-02,Daikin Park,,,,False,False
778481,2025-04-02,loanDepot park,,0.0,,False,True
778517,2025-03-30,Busch Stadium,63.4,8.2,281.0,True,False
778511,2025-03-31,Great American Ball Park,46.0,10.3,322.0,False,False
778502,2025-03-31,Citizens Bank Park,65.7,3.6,238.0,False,False
778498,2025-04-01,Great American Ball Park,51.9,6.5,105.0,False,False
778503,2025-03-31,Busch Stadium,50.6,4.5,338.0,True,False
778499,2025-03-31,Petco Park,59.3,7.3,253.0,True,False
778500,2025-03-31,Dodger Stadium,57.6,5.0,234.0,False,False
778496,2025-03-31,T-Mobile Park,48.6,9.3,198.0,False,False
778488,2025-04-01,American Family Field,35.4,9.7,85.0,False,False
778492,2025-04-01,Yankee Stadium,48.1,5.8,326.0,True,False
778485,2025-04-01,Petco Park,56.3,9.3,293.0,True,False
778495,2025-04-01,Busch Stadium,55.7,11.7,122.0,False,False
778486,2025-04-01,T-Mobile Park,51.3,3.1,161.0,False,False
778487,2025-04-01,Dodger Stadium,57.5,6.5,232.0,False,False
778480,2025-04-02,Great American Ball Park,74.9,16.4,196.0,True,False
778477,2025-04-02,American Family Field,64.9,16.2,227.0,False,False
778482,2025-04-02,Citizens Bank Park,47.2,8.1,127.0,False,False
778473,2025-04-02,Busch Stadium,67.6,11.9,203.0,False,False
778469,2025-04-02,T-Mobile Park,48.9,3.3,232.0,False,False
778483,2025-04-02,Oriole Park at Camden Yards,54.3,10.6,147.0,False,False
778454,2025-04-04,Globe Life Field,,0.0,,False,True
778476,2025-04-02,Petco Park,56.1,5.1,244.0,True,False
778484,2025-04-02,Yankee Stadium,42.0,8.6,132.0,False,False
778472,2025-04-02,Dodger Stadium,59.0,8.1,232.0,False,False
778470,2025-04-03,Oriole Park at Camden Yards,75.7,9.9,219.0,True,False
778467,2025-04-03,Citizens Bank Park,73.6,9.5,235.0,False,False
778462,2025-04-03,Target Field,40.3,4.7,306.0,False,False
778466,2025-04-03,Yankee Stadium,71.1,11.5,231.0,False,False
778468,2025-04-03,American Family Field,46.4,4.8,288.0,False,False
778460,2025-04-04,Wrigley Field,42.8,8.7,60.0,False,False
778438,2025-04-05,Globe Life Field,,0.0,,False,True
778458,2025-04-04,Comerica Park,46.2,7.9,50.0,False,False
778463,2025-04-04,Fenway Park,56.8,7.9,343.0,False,False
778465,2025-04-04,Citi Field,62.3,4.3,319.0,True,False
778456,2025-04-04,Coors Field,31.5,8.2,28.0,False,False
778461,2025-04-04,PNC Park,58.0,0.9,346.0,False,False
778444,2025-04-04,Oracle Park,61.6,11.0,288.0,True,False
778457,2025-04-04,Nationals Park,67.8,3.9,10.0,False,False
778459,2025-04-04,Citizens Bank Park,64.5,3.7,16.0,False,False
778455,2025-04-04,Kauffman Stadium,49.7,9.2,26.0,True,False
778453,2025-04-04,American Family Field,38.8,7.1,35.0,True,False
778464,2025-04-04,Truist Park,84.0,9.7,163.0,False,False
778447,2025-04-04,Angel Stadium,65.4,4.6,255.0,True,False
778452,2025-04-05,Nationals Park,77.5,5.8,200.0,False,False
778445,2025-04-05,Comerica Park,52.5,4.6,295.0,True,False
778440,2025-04-05,Target Field,38.1,10.1,306.0,False,False
778450,2025-04-05,Wrigley Field,41.4,4.3,62.0,False,False
778441,2025-04-05,Kauffman Stadium,44.9,10.2,8.0,True,False
778420,2025-04-06,Globe Life Field,,0.0,,False,True
778448,2025-04-05,Citizens Bank Park,56.2,5.5,51.0,False,False
778449,2025-04-05,PNC Park,63.0,5.4,238.0,False,False
778446,2025-04-05,Citi Field,47.1,3.8,83.0,False,False
778439,2025-04-05,American Family Field,45.3,5.9,321.0,True,False
778436,2025-04-05,Oracle Park,58.2,7.8,252.0,True,False
778451,2025-04-05,Truist Park,83.9,13.1,192.0,False,False
778442,2025-04-05,Coors Field,37.3,1.0,283.0,True,False
778437,2025-04-05,Angel Stadium,72.3,5.2,239.0,True,False
778429,2025-04-06,Nationals Park,56.9,4.6,31.0,False,False
778443,2025-04-06,Fenway Park,53.1,3.4,276.0,True,False
778413,2025-04-07,Chase Field,,0.0,,False,True
778432,2025-04-06,Fenway Park,53.1,3.4,276.0,True,False
778434,2025-04-06,Citizens Bank Park,55.6,6.4,325.0,False,False
778414,2025-04-07,Sutter Health Park,,,,False,False
778433,2025-04-06,Comerica Park,41.5,4.7,135.0,False,False
778435,2025-04-06,Citi Field,54.4,4.4,286.0,False,False
778428,2025-04-06,PNC Park,39.0,5.5,358.0,False,False
778422,2025-04-06,Kauffman Stadium,49.5,4.3,355.0,True,False
778421,2025-04-06,American Family Field,41.9,5.7,160.0,False,False
778419,2025-04-06,Target Field,52.6,7.8,283.0,False,False
778417,2025-04-08,George M. Steinbrenner Field,,,,False,False
778425,2025-04-06,Angel Stadium,72.0,3.8,204.0,True,False
778427,2025-04-06,Oracle Park,55.8,7.6,256.0,True,False
778430,2025-04-06,Wrigley Field,40.5,4.7,144.0,False,False
778423,2025-04-06,Coors Field,51.8,1.2,338.0,True,False
778396,2025-04-08,Chase Field,,0.0,,False,True
778418,2025-04-07,Nationals Park,48.8,3.7,7.0,False,False
778415,2025-04-07,PNC Park,51.7,8.2,255.0,False,False
778395,2025-04-08,Sutter Health Park,,,,False,False
778424,2025-04-07,Comerica Park,38.0,13.2,325.0,True,False
778426,2025-04-07,Fenway Park,35.5,8.2,72.0,False,False
778416,2025-04-07,Citi Field,43.2,3.6,54.0,False,False
778402,2025-04-08,Progressive Field,,,,False,False
778381,2025-04-09,Sutter Health Park,,,,False,False
778380,2025-04-09,Chase Field,,0.0,,False,True
778408,2025-04-08,PNC Park,,,,False,False
778407,2025-04-08,Citi Field,,,,False,False
778409,2025-04-08,Nationals Park,,,,False,False
778404,2025-04-08,Fenway Park,,,,False,False
778406,2025-04-08,Truist Park,,,,False,False
778399,2025-04-09,George M. Steinbrenner Field,,,,False,False
778401,2025-04-08,Wrigley Field,,,,False,False
778394,2025-04-08,Coors Field,,,,False,False
778400,2025-04-08,Kauffman Stadium,,,,False,False
778382,2025-04-10,George M. Steinbrenner Field,,,,False,False
778398,2025-04-08,T-Mobile Park,,,,False,False
778397,2025-04-08,Oracle Park,,,,False,False
778387,2025-04-09,Comerica Park,,,,False,False
778389,2025-04-09,PNC Park,,,,False,False
778390,2025-04-09,Citi Field,,,,False,False
778385,2025-04-09,Wrigley Field,,,,False,False
778383,2025-04-09,T-Mobile Park,,,,False,False
778367,2025-04-11,George M. Steinbrenner Field,,,,False,False
778369,2025-04-11,loanDepot park,,0.0,,False,True
778366,2025-04-11,Rate Field,,,,False,False
778368,2025-04-11,Daikin Park,,,,False,False
778392,2025-04-09,Nationals Park,,,,False,False
778376,2025-04-09,Oracle Park,,,,False,False
778386,2025-04-09,Fenway Park,,,,False,False
778391,2025-04-09,Progressive Field,,,,False,False
778364,2025-04-11,Chase Field,,0.0,,False,True
778358,2025-04-11,Sutter Health Park,,,,False,False
778393,2025-04-09,Truist Park,,,,False,False
778388,2025-04-09,Kauffman Stadium,,,,False,False
778379,2025-04-09,Coors Field,,,,False,False
778373,2025-04-10,Kauffman Stadium,,,,False,False
778346,2025-04-12,Sutter Health Park,,,,False,False
778378,2025-04-10,Progressive Field,,,,False,False
778353,2025-04-12,George M. Steinbrenner Field,,,,False,False
778349,2025-04-12,Rate Field,,,,False,False
778354,2025-04-12,loanDepot park,,0.0,,False,True
778371,2025-04-10,Coors Field,,,,False,False
778374,2025-04-11,Great American Ball Park,,,,False,False
778351,2025-04-12,Daikin Park,,,,False,False
778350,2025-04-12,Chase Field,,0.0,,False,True
778377,2025-04-10,Fenway Park,,,,False,False
778375,2025-04-11,Progressive Field,,,,False,False
778384,2025-04-10,Truist Park,,,,False,False
778360,2025-04-11,T-Mobile Park,,,,False,False
778362,2025-04-12,Oriole Park at Camden Yards,,,,False,False
778356,2025-04-11,Dodger Stadium,,,,False,False
778347,2025-04-12,Busch Stadium,,,,False,False
778340,2025-04-13,George M. Steinbrenner Field,,,,False,False
778337,2025-04-13,loanDepot park,,0.0,,False,True
778329,2025-04-13,Daikin Park,,,,False,False
778361,2025-04-11,Petco Park,,,,False,False
778338,2025-04-13,Rate Field,,,,False,False
778365,2025-04-11,Busch Stadium,,,,False,False
778333,2025-04-13,Sutter Health Park,,,,False,False
778348,2025-04-12,Target Field,,,,False,False
778355,2025-04-12,Yankee Stadium,,,,False,False
778332,2025-04-13,Chase Field,,0.0,,False,True
778359,2025-04-12,Progressive Field,,,,False,False
778363,2025-04-11,Target Field,,,,False,False
778357,2025-04-12,Great American Ball Park,,,,False,False
778328,2025-04-14,George M. Steinbrenner Field,,,,False,False
778352,2025-04-12,Petco Park,,,,False,False
778322,2025-04-14,Rogers Centre,,0.0,,False,True
778345,2025-04-12,Dodger Stadium,,,,False,False
778344,2025-04-13,Oriole Park at Camden Yards,,,,False,False
778341,2025-04-12,T-Mobile Park,,,,False,False
778411,2025-04-07,Wrigley Field,32.2,15.9,21.0,False,False
778405,2025-04-07,T-Mobile Park,50.2,12.8,198.0,False,False
778412,2025-04-07,Kauffman Stadium,47.1,7.9,7.0,True,False
778410,2025-04-07,Oracle Park,54.8,9.4,255.0,True,False
778318,2025-04-15,loanDepot park,,0.0,,False,True
778403,2025-04-08,Comerica Park,35.0,9.8,296.0,True,False
778331,2025-04-13,Dodger Stadium,,,,False,False
778319,2025-04-15,George M. Steinbrenner Field,,,,False,False
778334,2025-04-13,T-Mobile Park,,,,False,False
778311,2025-04-15,Rogers Centre,,0.0,,False,True
778330,2025-04-13,Petco Park,,,,False,False
778309,2025-04-15,Rate Field,,,,False,False
778327,2025-04-14,Yankee Stadium,,,,False,False
778321,2025-04-14,PNC Park,,,,False,False
778306,2025-04-15,Globe Life Field,,0.0,,False,True
778320,2025-04-14,Citizens Bank Park,,,,False,False
778323,2025-04-14,American Family Field,,,,False,False
778297,2025-04-16,Rogers Centre,,0.0,,False,True
778324,2025-04-14,Target Field,,,,False,False
778315,2025-04-14,Petco Park,,,,False,False
778325,2025-04-14,Busch Stadium,,,,False,False
778326,2025-04-14,Dodger Stadium,,,,False,False
778316,2025-04-15,Great American Ball Park,,,,False,False
778314,2025-04-15,PNC Park,,,,False,False
778317,2025-04-15,Oriole Park at Camden Yards,,,,False,False
778303,2025-04-16,loanDepot park,,0.0,,False,True
778313,2025-04-15,Citizens Bank Park,,,,False,False
778298,2025-04-16,George M. Steinbrenner Field,,,,False,False
778312,2025-04-15,Yankee Stadium,,,,False,False
778294,2025-04-16,Rate Field,,,,False,False
778289,2025-04-16,Globe Life Field,,0.0,,False,True
778307,2025-04-15,Target Field,,,,False,False
778291,2025-04-17,loanDepot park,,0.0,,False,True
778310,2025-04-15,American Family Field,,,,False,False
778308,2025-04-15,Busch Stadium,,,,False,False
778283,2025-04-17,Rate Field,,,,False,False
778305,2025-04-15,Petco Park,,,,False,False
778302,2025-04-15,Dodger Stadium,,,,False,False
778299,2025-04-16,Target Field,,,,False,False
778282,2025-04-17,George M. Steinbrenner Field,,,,False,False
778295,2025-04-16,American Family Field,,,,False,False
778281,2025-04-17,Globe Life Field,,0.0,,False,True
778290,2025-04-16,Busch Stadium,,,,False,False
778288,2025-04-16,Petco Park,,,,False,False
778301,2025-04-16,Oriole Park at Camden Yards,,,,False,False
778304,2025-04-16,Great American Ball Park,,,,False,False
778293,2025-04-16,PNC Park,,,,False,False
778272,2025-04-18,George M. Steinbrenner Field,,,,False,False
778273,2025-04-18,Rogers Centre,,0.0,,False,True
778296,2025-04-16,Citizens Bank Park,,,,False,False
778300,2025-04-16,Yankee Stadium,,,,False,False
778285,2025-04-17,Great American Ball Park,,,,False,False
778263,2025-04-18,Globe Life Field,,0.0,,False,True
778269,2025-04-18,Daikin Park,,,,False,False
778287,2025-04-16,Dodger Stadium,,,,False,False
778280,2025-04-17,PNC Park,,,,False,False
778279,2025-04-17,Citizens Bank Park,,,,False,False
778292,2025-04-17,Oriole Park at Camden Yards,,,,False,False
778286,2025-04-17,Comerica Park,,,,False,False
778258,2025-04-19,Rogers Centre,,0.0,,False,True
778278,2025-04-17,Citi Field,,,,False,False
778277,2025-04-18,Comerica Park,,,,False,False
778271,2025-04-18,PNC Park,,,,False,False
778251,2025-04-19,Globe Life Field,,0.0,,False,True
778268,2025-04-18,Wrigley Field,,,,False,False
778274,2025-04-18,Citizens Bank Park,,,,False,False
778255,2025-04-19,George M. Steinbrenner Field,,,,False,False
778259,2025-04-19,Daikin Park,,,,False,False
778276,2025-04-18,Oriole Park at Camden Yards,,,,False,False
778270,2025-04-18,Citi Field,,,,False,False
778284,2025-04-18,Truist Park,,,,False,False
778275,2025-04-18,Fenway Park,,,,False,False
778261,2025-04-18,American Family Field,,,,False,False
778260,2025-04-18,Angel Stadium,,,,False,False
778265,2025-04-19,Comerica Park,,,,False,False
778257,2025-04-19,Wrigley Field,,,,False,False
778241,2025-04-20,Rogers Centre,,0.0,,False,True
778252,2025-04-19,Citizens Bank Park,,,,False,False
778262,2025-04-19,Oriole Park at Camden Yards,,,,False,False
778240,2025-04-20,George M. Steinbrenner Field,,,,False,False
778264,2025-04-19,Fenway Park,,,,False,False
778256,2025-04-19,Citi Field,,,,False,False
778234,2025-04-20,Globe Life Field,,0.0,,False,True
778247,2025-04-19,Coors Field,,,,False,False
778254,2025-04-19,PNC Park,,,,False,False
778253,2025-04-19,American Family Field,,,,False,False
778237,2025-04-20,Daikin Park,,,,False,False
778267,2025-04-19,Truist Park,,,,False,False
778243,2025-04-19,Angel Stadium,,,,False,False
778242,2025-04-20,PNC Park,,,,False,False
778230,2025-04-21,loanDepot park,,0.0,,False,True
778250,2025-04-20,Oriole Park at Camden Yards,,,,False,False
778249,2025-04-20,Truist Park,,,,False,False
778231,2025-04-21,Daikin Park,,,,False,False
778245,2025-04-20,Fenway Park,,,,False,False
778248,2025-04-20,Citizens Bank Park,,,,False,False
778246,2025-04-20,Comerica Park,,,,False,False
778219,2025-04-22,loanDepot park,,0.0,,False,True
778239,2025-04-20,American Family Field,,,,False,False
778244,2025-04-20,Citi Field,,,,False,False
778236,2025-04-20,Wrigley Field,,,,False,False
778235,2025-04-20,Coors Field,,,,False,False
778266,2025-04-20,Coors Field,,,,False,False
778232,2025-04-20,Angel Stadium,,,,False,False
778238,2025-04-21,Fenway Park,,,,False,False
778217,2025-04-22,Daikin Park,,,,False,False
778228,2025-04-21,Comerica Park,,,,False,False
778212,2025-04-22,Chase Field,,0.0,,False,True
778227,2025-04-21,Progressive Field,,,,False,False
778213,2025-04-22,Sutter Health Park,,,,False,False
778233,2025-04-21,Truist Park,,,,False,False
778225,2025-04-21,Citi Field,,,,False,False
778226,2025-04-21,Oracle Park,,,,False,False
778208,2025-04-23,loanDepot park,,0.0,,False,True
778218,2025-04-22,Progressive Field,,,,False,False
778222,2025-04-22,Nationals Park,,,,False,False
778221,2025-04-22,Comerica Park,,,,False,False
778339,2025-04-13,Yankee Stadium,54.6,6.3,325.0,True,False
778200,2025-04-23,Daikin Park,,,,False,False
778224,2025-04-22,Fenway Park,,,,False,False
778229,2025-04-22,Truist Park,,,,False,False
778199,2025-04-23,Chase Field,,0.0,,False,True
778216,2025-04-22,Target Field,,,,False,False
778197,2025-04-23,Sutter Health Park,,,,False,False
778343,2025-04-13,Great American Ball Park,52.7,10.2,138.0,False,False
778336,2025-04-13,Busch Stadium,72.1,8.6,190.0,False,False
778335,2025-04-13,Target Field,62.6,3.0,241.0,False,False
778223,2025-04-22,Citi Field,72.2,1.8,259.0,False,False
778342,2025-04-13,Progressive Field,50.4,3.5,111.0,False,False
778215,2025-04-22,Kauffman Stadium,72.3,6.1,166.0,False,False
778188,2025-04-24,Chase Field,,0.0,,False,True
778192,2025-04-24,Sutter Health Park,,,,False,False
778220,2025-04-22,Wrigley Field,60.4,7.2,209.0,False,False
778211,2025-04-22,Angel Stadium,59.7,5.8,203.0,True,False
778210,2025-04-22,Oracle Park,55.1,12.9,236.0,True,False
778214,2025-04-23,Truist Park,73.8,3.3,117.0,False,False
778209,2025-04-23,Comerica Park,71.8,3.8,19.0,True,False
778203,2025-04-23,Citi Field,67.5,2.5,207.0,False,False
778198,2025-04-23,Oracle Park,,,,False,False
778202,2025-04-23,Angel Stadium,,,,False,False
778177,2025-04-25,Chase Field,,0.0,,False,True
778195,2025-04-24,Kauffman Stadium,,,,False,False
778178,2025-04-25,Sutter Health Park,,,,False,False
778196,2025-04-24,Fenway Park,,,,False,False
778190,2025-04-24,Kauffman Stadium,,,,False,False
778193,2025-04-24,Nationals Park,,,,False,False
